state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,metric_used,method_name,year,units_of_measure,event_type,observation_count,observation_percent,completeness_indicator,valid_day_count,required_day_count,exceptional_data_count,null_data_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,num_obs_below_mdl,arithmetic_mean,arithmetic_standard_dev,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_non_overlapping_value,first_no_max_datetime,second_max_non_overlapping_value,second_no_max_datetime,ninety_nine_percentile,ninety_eight_percentile,ninety_five_percentile,ninety_percentile,seventy_five_percentile,fifty_percentile,ten_percentile,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2001,Parts per million,No Events,8425,95,Y,233,245,0,335,0,0,Certified,0,0.0483,0.015275,0.097,2001-05-23 15:00:00.000000 UTC,0.091,2001-09-12 14:00:00.000000 UTC,0.09,2001-05-24 14:00:00.000000 UTC,0.088,2001-04-28 13:00:00.000000 UTC,,,,,0.09,0.088,0.076,0.07,0.058,0.047,0.039,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-22
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,1990,Parts per million,No Events,8400,100,Y,244,245,0,0,10,10,Certified,0,0.043496,0.017119,0.105,1990-09-30 12:00:00.000000 UTC,0.102,1990-09-29 10:00:00.000000 UTC,0.098,1990-08-08 12:00:00.000000 UTC,0.088,1990-07-29 09:00:00.000000 UTC,,,,,0.098,0.082,0.075,0.067,0.055,0.043,0.032,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-05-20
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2013,Parts per million,No Events,8607,99,Y,243,245,0,152,0,0,Certified,0,0.048239,0.013204,0.085,2013-09-25 12:00:00.000000 UTC,0.077,2013-03-13 16:00:00.000000 UTC,0.076,2013-08-30 15:00:00.000000 UTC,0.074,2013-06-29 10:00:00.000000 UTC,,,,,0.076,0.074,0.071,0.067,0.057,0.049,0.04,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-07-31
48,453,0021,62101,1,30.263208,-97.712883,WGS84,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2008,Degrees Fahrenheit,No Events,8760,100,Y,365,366,0,12,,,Certification not required,0,69.868721,15.598868,102,2008-08-03 16:00:00.000000 UTC,101,2008-07-28 16:00:00.000000 UTC,101,2008-08-03 14:00:00.000000 UTC,101,2008-08-03 15:00:00.000000 UTC,,,,,98,97,94,89,81,72,47,Austin Webberville Rd,2600B Webberville Rd,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-07
48,453,0017,62101,1,30.264167,-97.746111,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - SPOT READING,1990,Degrees Fahrenheit,No Events,8201,94,Y,341,365,0,0,,,Certification not required,0,68.882697,15.42198,103,1990-08-27 15:00:00.000000 UTC,103,1990-08-27 16:00:00.000000 UTC,102,1990-08-27 14:00:00.000000 UTC,102,1990-08-27 17:00:00.000000 UTC,,,,,97,95,92,89,80,71,47,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-04-25
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,1 HOUR,SO2 Annual 1971,Observed Values,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,2014,Parts per billion,No Events,8523,97,Y,360,365,0,237,,,Certified,0,0.472451,0.537456,7.3,2014-08-13 09:00:00.000000 UTC,7.2,2014-03-20 10:00:00.000000 UTC,6.9,2014-03-20 11:00:00.000000 UTC,6.6,2014-03-20 09:00:00.000000 UTC,,,,,2.4,1.9,1.4,1.1,0.7,0.3,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2015-03-02
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,2002,Parts per million,No Events,8652,99,Y,364,365,0,108,0,0,Certified,0,0.32522,0.130946,1.8,2002-02-23 00:00:00.000000 UTC,1.6,2002-11-22 21:00:00.000000 UTC,1.5,2002-12-02 19:00:00.000000 UTC,1.4,2002-02-07 07:00:00.000000 UTC,,,,,0.8,0.7,0.6,0.5,0.4,0.3,0.2,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-19
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2001,Parts per million,No Events,8513,94,Y,231,245,0,0,0,0,Certified,0,0.041926,0.013949,0.084,2001-05-23 10:00:00.000000 UTC,0.081,2001-04-28 11:00:00.000000 UTC,0.079,2001-09-12 10:00:00.000000 UTC,0.078,2001-06-18 09:00:00.000000 UTC,,,,,0.079,0.076,0.068,0.062,0.05,0.041,0.033,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-22
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2011,Parts per million,Concurred Events Excluded,8174,89,Y,219,245,0,0,0,0,Certified,0,0.048767,0.012711,0.082,2011-08-28 10:00:00.000000 UTC,0.079,2011-09-20 10:00:00.000000 UTC,0.078,2011-09-07 10:00:00.000000 UTC,0.075,2011-04-13 11:00:00.000000 UTC,,,,,0.078,0.075,0.073,0.068,0.057,0.047,0.039,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-08
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2002,Parts per million,No Events,8742,100,Y,244,245,0,0,8,8,Certified,0,0.042742,0.017392,0.1,2002-06-24 11:00:00.000000 UTC,0.096,2002-09-13 10:00:00.000000 UTC,0.092,2002-06-23 10:00:00.000000 UTC,0.091,2002-09-14 10:00:00.000000 UTC,,,,,0.092,0.087,0.072,0.067,0.054,0.043,0.033,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-21
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,1999,Parts per million,No Events,8479,98,Y,240,245,0,278,0,0,Certified,0,0.052288,0.019443,0.102,1999-08-16 13:00:00.000000 UTC,0.102,1999-09-20 15:00:00.000000 UTC,0.101,1999-09-19 12:00:00.000000 UTC,0.1,1999-08-05 11:00:00.000000 UTC,,,,,0.101,0.098,0.093,0.078,0.067,0.052,0.04,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-29
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - CHEMILUMINESCENCE,1991,Parts per million,No Events,8071,94,Y,231,245,0,0,0,0,Certified,0,0.052398,0.018571,0.12,1991-08-26 11:00:00.000000 UTC,0.1,1991-05-01 15:00:00.000000 UTC,0.1,1991-06-17 15:00:00.000000 UTC,0.1,1991-06-19 15:00:00.000000 UTC,,,,,0.1,0.1,0.08,0.074,0.07,0.05,0.04,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-05-25
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,2014,Parts per billion,No Events,360,99,Y,360,365,0,0,0,,Certified,0,0.476111,0.37063,2.1,2014-07-19 00:00:00.000000 UTC,1.7,2014-03-20 00:00:00.000000 UTC,1.7,2014-08-13 00:00:00.000000 UTC,1.7,2014-08-26 00:00:00.000000 UTC,,,,,1.7,1.5,1.2,1,0.7,0.4,0.1,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2015-03-02
48,453,0014,62101,1,30.354436,-97.760255,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,1994,Degrees Fahrenheit,No Events,8741,100,Y,364,365,0,0,,,Certification not required,0,68.395378,15.550021,104,1994-07-23 13:00:00.000000 UTC,104,1994-07-23 15:00:00.000000 UTC,104,1994-07-23 16:00:00.000000 UTC,104,1994-07-24 15:00:00.000000 UTC,,,,,99,97,94,89,78,70,47,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-03
48,453,0017,42101,1,30.264167,-97.746111,NAD27,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,1996,Parts per million,No Events,7549,86,Y,310,366,0,0,0,0,Certification not required,0,0.779176,0.378847,3.2,1996-09-13 10:00:00.000000 UTC,3.2,1996-12-14 00:00:00.000000 UTC,3.2,1996-12-14 01:00:00.000000 UTC,3.1,1996-09-13 09:00:00.000000 UTC,3.2,1996-09-13 10:00:00.000000 UTC,3.2,1996-12-14 00:00:00.000000 UTC,2.1,1.8,1.5,1.3,0.9,0.7,0.5,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-26
48,453,0017,42101,1,30.264167,-97.746111,NAD27,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,1993,Parts per million,No Events,8297,95,Y,353,365,0,0,0,0,Certified,0,0.988791,0.377041,3.3,1993-01-21 13:00:00.000000 UTC,3.1,1993-01-21 14:00:00.000000 UTC,3,1993-01-21 00:00:00.000000 UTC,3,1993-01-21 01:00:00.000000 UTC,3.3,1993-01-21 13:00:00.000000 UTC,3,1993-01-21 00:00:00.000000 UTC,2.3,2,1.8,1.5,1.2,0.9,0.6,NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,WEST FIRST AND COLORADO STREETS,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-27
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2005,Parts per million,No Events,8585,99,Y,243,245,0,0,9,9,Certified,0,0.047584,0.014882,0.088,2005-06-21 10:00:00.000000 UTC,0.084,2005-05-27 10:00:00.000000 UTC,0.082,2005-06-22 10:00:00.000000 UTC,0.082,2005-09-27 10:00:00.000000 UTC,,,,,0.082,0.082,0.071,0.067,0.059,0.047,0.035,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-20
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,1992,Parts per million,No Events,7826,87,Y,212,245,0,0,1,1,Certified,0,0.046825,0.014672,0.088,1992-10-04 10:00:00.000000 UTC,0.083,1992-08-18 10:00:00.000000 UTC,0.082,1992-05-08 11:00:00.000000 UTC,0.081,1992-04-27 10:00:00.000000 UTC,,,,,0.082,0.081,0.076,0.068,0.057,0.046,0.035,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-05-25
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,2004,Parts per million,No Events,8657,99,Y,359,366,0,0,0,0,Certified,0,0.161696,0.095544,0.6,2004-01-11 01:00:00.000000 UTC,0.6,2004-01-12 18:00:00.000000 UTC,0.6,2004-01-12 19:00:00.000000 UTC,0.6,2004-01-12 20:00:00.000000 UTC,0.6,2004-01-11 01:00:00.000000 UTC,0.6,2004-01-12 18:00:00.000000 UTC,0.5,0.4,0.3,0.3,0.2,0.2,0.1,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-14
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,2001,Parts per million,No Events,8482,97,Y,359,365,0,278,0,0,Certified,0,0.307416,0.165338,2,2001-03-07 08:00:00.000000 UTC,1.7,2001-03-06 08:00:00.000000 UTC,1.5,2001-01-23 07:00:00.000000 UTC,1.5,2001-03-07 09:00:00.000000 UTC,,,,,0.9,0.8,0.6,0.5,0.4,0.3,0.2,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-14
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2011,Parts per million,Events Inclucded,8147,91,Y,223,245,24,613,0,0,Certified,0,0.053314,0.01361,0.088,2011-08-28 10:00:00.000000 UTC,0.086,2011-09-20 14:00:00.000000 UTC,0.085,2011-09-12 16:00:00.000000 UTC,0.083,2011-09-09 12:00:00.000000 UTC,,,,,0.085,0.081,0.079,0.072,0.064,0.053,0.043,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-08
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2011,Parts per million,Events Excluded,5783,89,Y,218,245,0,0,12,12,Certified,0,0.048587,0.012681,0.082,2011-08-28 10:00:00.000000 UTC,0.079,2011-09-20 10:00:00.000000 UTC,0.075,2011-04-13 11:00:00.000000 UTC,0.075,2011-09-12 11:00:00.000000 UTC,,,,,0.075,0.074,0.072,0.067,0.057,0.047,0.038,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-08
48,453,0021,62101,1,30.263208,-97.712883,WGS84,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2009,Degrees Fahrenheit,No Events,8758,100,Y,365,365,0,2,,,Certification not required,0,69.787394,16.157442,104,2009-06-29 16:00:00.000000 UTC,103,2009-06-25 15:00:00.000000 UTC,103,2009-06-25 16:00:00.000000 UTC,103,2009-06-25 17:00:00.000000 UTC,,,,,100,99,96,91,81,72,46,Austin Webberville Rd,2600B Webberville Rd,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-18
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2015,Parts per million,Events Inclucded,8694,100,Y,244,245,0,0,3,3,Requested but not yet concurred,0,0.042488,0.014521,0.085,2015-08-28 10:00:00.000000 UTC,0.083,2015-08-29 10:00:00.000000 UTC,0.082,2015-08-27 11:00:00.000000 UTC,0.073,2015-05-01 11:00:00.000000 UTC,,,,,0.082,0.073,0.067,0.063,0.053,0.042,0.034,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-07-31
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2012,Parts per million,No Events,8509,93,Y,229,245,0,0,3,3,Certified,0,0.044253,0.013362,0.094,2012-08-11 11:00:00.000000 UTC,0.087,2012-06-26 09:00:00.000000 UTC,0.08,2012-06-27 10:00:00.000000 UTC,0.074,2012-06-25 11:00:00.000000 UTC,,,,,0.08,0.073,0.067,0.062,0.053,0.045,0.036,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-05
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2015,Parts per million,Concurred Events Excluded,8636,100,Y,244,245,24,124,0,0,Requested but not yet concurred,0,0.047525,0.015904,0.094,2015-08-28 15:00:00.000000 UTC,0.093,2015-08-29 14:00:00.000000 UTC,0.088,2015-08-27 13:00:00.000000 UTC,0.086,2015-08-03 11:00:00.000000 UTC,,,,,0.088,0.084,0.076,0.071,0.06,0.048,0.039,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-07-31
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2009,Parts per million,No Events,8665,99,Y,243,245,0,95,0,0,Certified,0,0.048778,0.014173,0.09,2009-07-02 13:00:00.000000 UTC,0.083,2009-06-25 12:00:00.000000 UTC,0.082,2009-06-05 13:00:00.000000 UTC,0.081,2009-05-30 16:00:00.000000 UTC,,,,,0.082,0.079,0.073,0.068,0.059,0.05,0.04,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-02
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2006,Parts per million,No Events,8686,100,Y,245,245,0,74,0,0,Certified,0,0.054269,0.016444,0.105,2006-06-08 14:00:00.000000 UTC,0.099,2006-06-13 14:00:00.000000 UTC,0.095,2006-09-01 15:00:00.000000 UTC,0.094,2006-06-30 14:00:00.000000 UTC,,,,,0.095,0.094,0.086,0.077,0.064,0.054,0.044,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-16
48,453,0014,42101,1,30.354436,-97.760255,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,2002,Parts per million,No Events,8707,99,Y,360,365,0,0,0,0,Certified,0,0.328288,0.101416,1,2002-11-23 00:00:00.000000 UTC,1,2002-11-23 01:00:00.000000 UTC,1,2002-11-23 02:00:00.000000 UTC,0.9,2002-01-22 21:00:00.000000 UTC,1,2002-11-23 00:00:00.000000 UTC,0.9,2002-01-22 21:00:00.000000 UTC,0.7,0.6,0.5,0.4,0.4,0.3,0.2,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-19
48,453,0014,42101,1,30.354436,-97.760255,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,Multiple Methods Used,2007,Parts per million,No Events,8645,99,Y,360,365,0,0,0,0,Certification not required,0,0.125067,0.075335,0.6,2007-01-18 19:00:00.000000 UTC,0.6,2007-01-18 20:00:00.000000 UTC,0.6,2007-01-18 21:00:00.000000 UTC,0.6,2007-01-18 22:00:00.000000 UTC,0.6,2007-01-18 19:00:00.000000 UTC,0.5,2007-01-19 00:00:00.000000 UTC,0.3,0.3,0.3,0.2,0.2,0.1,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-12
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2015,Parts per million,Events Excluded,6147,100,Y,244,245,0,0,7,7,Requested but not yet concurred,0,0.042221,0.014415,0.083,2015-08-29 10:00:00.000000 UTC,0.082,2015-08-27 11:00:00.000000 UTC,0.073,2015-05-01 11:00:00.000000 UTC,0.073,2015-08-03 09:00:00.000000 UTC,,,,,0.073,0.073,0.067,0.063,0.053,0.042,0.034,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-07-31
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2009,Parts per million,No Events,8709,99,Y,243,245,0,0,0,0,Certified,0,0.04377,0.01316,0.08,2009-07-02 11:00:00.000000 UTC,0.077,2009-05-30 11:00:00.000000 UTC,0.077,2009-06-25 11:00:00.000000 UTC,0.076,2009-05-20 10:00:00.000000 UTC,,,,,0.077,0.073,0.067,0.062,0.054,0.044,0.036,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-02
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2000,Parts per million,No Events,8382,98,Y,239,245,0,326,0,0,Certified,0,0.052661,0.018622,0.107,2000-08-01 15:00:00.000000 UTC,0.107,2000-09-05 12:00:00.000000 UTC,0.103,2000-09-02 14:00:00.000000 UTC,0.1,2000-08-13 17:00:00.000000 UTC,,,,,0.103,0.098,0.09,0.08,0.063,0.051,0.039,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-21
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - CHEMILUMINESCENCE,1992,Parts per million,No Events,7800,89,Y,219,245,0,0,0,0,Certified,0,0.053977,0.016731,0.102,1992-10-04 15:00:00.000000 UTC,0.099,1992-08-18 12:00:00.000000 UTC,0.095,1992-05-12 14:00:00.000000 UTC,0.095,1992-10-05 12:00:00.000000 UTC,,,,,0.095,0.093,0.087,0.082,0.064,0.053,0.041,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-05-25
48,453,0014,42401,2,30.354436,-97.760255,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,2012,Parts per billion,No Events,729,8,N,31,366,0,53,0,,Certified,0,1.516129,1.222865,4.8,2012-12-13 01:00:00.000000 UTC,4.4,2012-12-21 23:00:00.000000 UTC,3.4,2012-12-11 09:00:00.000000 UTC,3.1,2012-12-12 18:00:00.000000 UTC,,,,,4.8,4.8,4.4,3.1,2.2,1.2,0.4,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2013-01-24
48,453,0014,42401,1,30.354436,-97.760255,NAD83,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,1991,Parts per billion,No Events,52,14,N,52,365,0,0,0,,Certification not required,0,1.973077,3.764807,10,1991-02-15 00:00:00.000000 UTC,10,1991-02-16 00:00:00.000000 UTC,10,1991-02-17 00:00:00.000000 UTC,10,1991-02-18 00:00:00.000000 UTC,,,,,10,10,10,10,0.8,0,0,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-10-13
48,453,0014,62101,1,30.354436,-97.760255,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,1997,Degrees Fahrenheit,No Events,8602,98,Y,356,365,0,55,,,Certification not required,0,66.816787,15.49647,97,1997-08-20 15:00:00.000000 UTC,97,1997-08-20 16:00:00.000000 UTC,97,1997-09-09 13:00:00.000000 UTC,96,1997-07-23 16:00:00.000000 UTC,,,,,94,93,90,87,78,69,45,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2010-03-04
48,453,0021,62101,1,30.263208,-97.712883,WGS84,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2010,Degrees Fahrenheit,No Events,8667,99,Y,360,365,0,93,,,Certification not required,0,68.548171,16.38582,103,2010-08-23 16:00:00.000000 UTC,103,2010-08-24 14:00:00.000000 UTC,102,2010-08-16 16:00:00.000000 UTC,102,2010-08-23 15:00:00.000000 UTC,,,,,97,95,92,89,81,71,45,Austin Webberville Rd,2600B Webberville Rd,Texas,Travis,Austin,"Austin-Round Rock, TX",2011-03-10
48,453,0014,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2007,Parts per million,No Events,8660,99,Y,243,245,0,0,4,4,Certification not required,0,0.041942,0.014846,0.093,2007-09-21 10:00:00.000000 UTC,0.083,2007-09-22 10:00:00.000000 UTC,0.078,2007-05-18 12:00:00.000000 UTC,0.076,2007-10-04 10:00:00.000000 UTC,,,,,0.078,0.075,0.068,0.062,0.054,0.043,0.033,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-08-02
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,1999,Parts per million,No Events,8629,98,Y,239,245,0,0,8,8,Certified,0,0.045025,0.017876,0.091,1999-09-19 10:00:00.000000 UTC,0.089,1999-08-05 09:00:00.000000 UTC,0.089,1999-09-17 11:00:00.000000 UTC,0.087,1999-09-18 10:00:00.000000 UTC,,,,,0.089,0.087,0.081,0.07,0.058,0.044,0.033,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-29
48,453,0014,44201,2,30.354436,-97.760255,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,1998,Parts per million,No Events,8015,95,Y,232,245,0,0,9,9,Certified,0,0.04456,0.0161,0.095,1998-09-04 10:00:00.000000 UTC,0.092,1998-08-30 10:00:00.000000 UTC,0.092,1998-09-03 11:00:00.000000 UTC,0.088,1998-08-29 10:00:00.000000 UTC,,,,,0.092,0.086,0.074,0.065,0.054,0.044,0.032,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",2016-04-26
